"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","93.78","","","","2"
"2001-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","558.25","","","","2"
"2001-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.70","","","","2"
"2001-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.05","","","","2"
"2001-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.71","","","","2"
"2001-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.12","","","","2"
"2001-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.05","","","","2"
"2001-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","73.11","","","","2"
"2001-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","155.73","","","","2"
"2001-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.89","","","","2"
"2001-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","212.26","","","","2"
"2001-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.04","","","","2"
"2001-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","111.71","","","","2"
"2001-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","109.82","","","","2"
"2001-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.64","","","","2"
"2001-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","560.86","","","","2"
"2001-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.77","","","","2"
"2001-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.15","","","","2"
"2001-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.79","","","","2"
"2001-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.22","","","","2"
"2001-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.15","","","","2"
"2001-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.60","","","","2"
"2001-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","152.70","","","","2"
"2001-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","67.33","","","","2"
"2001-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","216.21","","","","2"
"2001-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.07","","","","2"
"2001-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","112.43","","","","2"
"2001-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","110.31","","","","2"
"2001-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","96.12","","","","2"
"2001-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","542.91","","","","2"
"2001-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.31","","","","2"
"2001-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.93","","","","2"
"2001-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.53","","","","2"
"2001-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.89","","","","2"
"2001-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.93","","","","2"
"2001-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","71.92","","","","2"
"2001-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","146.73","","","","2"
"2001-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","67.11","","","","2"
"2001-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","215.50","","","","2"
"2001-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.92","","","","2"
"2001-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","113.04","","","","2"
"2001-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","110.71","","","","2"
"2001-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","96.64","","","","2"
"2001-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","557.76","","","","2"
"2001-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.99","","","","2"
"2001-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.46","","","","2"
"2001-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.04","","","","2"
"2001-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.49","","","","2"
"2001-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.46","","","","2"
"2001-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.47","","","","2"
"2001-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","151.03","","","","2"
"2001-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","67.25","","","","2"
"2001-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","216.52","","","","2"
"2002-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","69.61","","","","2"
"2002-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","112.95","","","","2"
"2002-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","110.64","","","","2"
"2002-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","96.68","","","","2"
"2002-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","570.46","","","","2"
"2002-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.72","","","","2"
"2002-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.07","","","","2"
"2002-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.67","","","","2"
"2002-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.13","","","","2"
"2002-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.07","","","","2"
"2002-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.01","","","","2"
"2002-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","149.83","","","","2"
"2002-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.23","","","","2"
"2002-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","223.47","","","","2"
"2002-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.60","","","","2"
"2002-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","114.14","","","","2"
"2002-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","111.89","","","","2"
"2002-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","97.89","","","","2"
"2002-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","559.38","","","","2"
"2002-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.13","","","","2"
"2002-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.67","","","","2"
"2002-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.27","","","","2"
"2002-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.70","","","","2"
"2002-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.67","","","","2"
"2002-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","71.04","","","","2"
"2002-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","143.12","","","","2"
"2002-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.35","","","","2"
"2002-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","226.39","","","","2"
"2002-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.77","","","","2"
"2002-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","114.86","","","","2"
"2002-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","112.52","","","","2"
"2002-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","98.61","","","","2"
"2002-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","546.78","","","","2"
"2002-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.57","","","","2"
"2002-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.32","","","","2"
"2002-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.90","","","","2"
"2002-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.31","","","","2"
"2002-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.32","","","","2"
"2002-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","70.31","","","","2"
"2002-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","137.86","","","","2"
"2002-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.17","","","","2"
"2002-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","227.09","","","","2"
"2002-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.49","","","","2"
"2002-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","115.37","","","","2"
"2002-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","113.07","","","","2"
"2002-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","99.21","","","","2"
"2002-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","552.15","","","","2"
"2002-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.50","","","","2"
"2002-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.21","","","","2"
"2002-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.78","","","","2"
"2002-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.24","","","","2"
"2002-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.21","","","","2"
"2002-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","70.26","","","","2"
"2002-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","137.92","","","","2"
"2002-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.33","","","","2"
"2002-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","228.75","","","","2"
"2003-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","69.97","","","","2"
"2003-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","115.74","","","","2"
"2003-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","113.30","","","","2"
"2003-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","99.43","","","","2"
"2003-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","546.58","","","","2"
"2003-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.70","","","","2"
"2003-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.50","","","","2"
"2003-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","21.06","","","","2"
"2003-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.45","","","","2"
"2003-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.50","","","","2"
"2003-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.69","","","","2"
"2003-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","134.50","","","","2"
"2003-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.64","","","","2"
"2003-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","231.19","","","","2"
"2003-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.89","","","","2"
"2003-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","117.73","","","","2"
"2003-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","115.34","","","","2"
"2003-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","101.35","","","","2"
"2003-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","554.88","","","","2"
"2003-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.65","","","","2"
"2003-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.43","","","","2"
"2003-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","21.01","","","","2"
"2003-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.45","","","","2"
"2003-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.43","","","","2"
"2003-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.88","","","","2"
"2003-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","135.56","","","","2"
"2003-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.69","","","","2"
"2003-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","234.28","","","","2"
"2003-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","71.39","","","","2"
"2003-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","118.13","","","","2"
"2003-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","115.79","","","","2"
"2003-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","101.90","","","","2"
"2003-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","559.81","","","","2"
"2003-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.65","","","","2"
"2003-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.43","","","","2"
"2003-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","21.01","","","","2"
"2003-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.50","","","","2"
"2003-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.43","","","","2"
"2003-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.86","","","","2"
"2003-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","135.47","","","","2"
"2003-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","68.81","","","","2"
"2003-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","237.33","","","","2"
"2003-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","71.69","","","","2"
"2003-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","119.48","","","","2"
"2003-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","117.29","","","","2"
"2003-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","103.45","","","","2"
"2003-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","570.66","","","","2"
"2003-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.45","","","","2"
"2003-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.14","","","","2"
"2003-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.76","","","","2"
"2003-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.31","","","","2"
"2003-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.14","","","","2"
"2003-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.95","","","","2"
"2003-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","136.64","","","","2"
"2003-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","69.01","","","","2"
"2003-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","240.14","","","","2"
"2004-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","71.94","","","","2"
"2004-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","119.40","","","","2"
"2004-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","117.37","","","","2"
"2004-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","103.74","","","","2"
"2004-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","581.90","","","","2"
"2004-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.21","","","","2"
"2004-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.79","","","","2"
"2004-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.46","","","","2"
"2004-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.07","","","","2"
"2004-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.79","","","","2"
"2004-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.88","","","","2"
"2004-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","137.26","","","","2"
"2004-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","69.53","","","","2"
"2004-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","245.36","","","","2"
"2004-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","72.74","","","","2"
"2004-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","118.94","","","","2"
"2004-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","117.49","","","","2"
"2004-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","104.09","","","","2"
"2004-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","583.82","","","","2"
"2004-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.37","","","","2"
"2004-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.02","","","","2"
"2004-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.77","","","","2"
"2004-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.39","","","","2"
"2004-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.02","","","","2"
"2004-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.21","","","","2"
"2004-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","133.58","","","","2"
"2004-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","69.76","","","","2"
"2004-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","251.46","","","","2"
"2004-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","73.12","","","","2"
"2004-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","120.49","","","","2"
"2004-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","118.98","","","","2"
"2004-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","105.72","","","","2"
"2004-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","582.31","","","","2"
"2004-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.54","","","","2"
"2004-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.27","","","","2"
"2004-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","21.02","","","","2"
"2004-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.67","","","","2"
"2004-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.27","","","","2"
"2004-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.34","","","","2"
"2004-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","133.50","","","","2"
"2004-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","69.41","","","","2"
"2004-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","251.58","","","","2"
"2004-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","73.21","","","","2"
"2004-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","122.18","","","","2"
"2004-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","120.77","","","","2"
"2004-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","107.48","","","","2"
"2004-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","590.39","","","","2"
"2004-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.39","","","","2"
"2004-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","21.05","","","","2"
"2004-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.81","","","","2"
"2004-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.52","","","","2"
"2004-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","121.05","","","","2"
"2004-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.64","","","","2"
"2004-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","135.48","","","","2"
"2004-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","69.45","","","","2"
"2004-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","252.36","","","","2"
"2005-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","73.45","","","","2"
"2005-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","124.21","","","","2"
"2005-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","122.81","","","","2"
"2005-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","109.57","","","","2"
"2005-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","597.73","","","","2"
"2005-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.31","","","","2"
"2005-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.94","","","","2"
